,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
13,50,Asia,Zero-migration,Bangladesh,2.0673,1.938,1.8367,1.7584,1.702,1.6733,1.6591,1.6562,1.6634,1.6751,1.6904,1.7036,1.7162,1.729,1.7401,1.7512,1.7614
14,52,Americas,Zero-migration,Barbados,1.7991,1.8056,1.8118,1.8164,1.8211,1.8259,1.829,1.8331,1.8345,1.8377,1.8391,1.8416,1.8428,1.8432,1.8443,1.8448,1.8455
15,112,Europe,Zero-migration,Belarus,1.7062,1.7526,1.7862,1.8109,1.8296,1.8432,1.8547,1.8618,1.8673,1.8734,1.8765,1.8799,1.8814,1.8837,1.8864,1.8851,1.8882
16,56,Europe,Zero-migration,Belgium,1.7988,1.8123,1.8241,1.831,1.8393,1.8458,1.8498,1.8547,1.857,1.8595,1.8613,1.8636,1.8641,1.8664,1.8668,1.8673,1.8679
17,84,Americas,Zero-migration,Belize,2.459,2.3133,2.1921,2.0921,2.0088,1.9397,1.8848,1.8412,1.8119,1.7898,1.7764,1.7684,1.764,1.7643,1.7658,1.7681,1.771
18,204,Africa,Zero-migration,Benin,4.8675,4.5403,4.243,3.9717,3.733,3.5197,3.3313,3.1671,3.0204,2.8952,2.7764,2.672,2.5757,2.4898,2.4055,2.3247,2.2525
19,64,Asia,Zero-migration,Bhutan,2.0154,1.8691,1.7611,1.6832,1.6369,1.6186,1.6202,1.6315,1.6483,1.6658,1.6835,1.701,1.7173,1.7319,1.7436,1.7538,1.764
20,68,Americas,Zero-migration,Bolivia (Plurinational State of),2.8254,2.6465,2.5029,2.3828,2.2806,2.1902,2.1122,2.0443,1.9878,1.9406,1.9035,1.8732,1.8513,1.8344,1.8211,1.8121,1.8047
21,70,Europe,Zero-migration,Bosnia and Herzegovina,1.3858,1.4482,1.502,1.5482,1.5887,1.6213,1.6495,1.6743,1.6957,1.7127,1.7273,1.7401,1.751,1.7603,1.7682,1.7754,1.7809
22,72,Africa,Zero-migration,Botswana,2.6514,2.4717,2.3285,2.2062,2.1015,2.0182,1.9504,1.8978,1.8601,1.832,1.8134,1.8026,1.7985,1.7955,1.794,1.7947,1.7972
23,76,Americas,Zero-migration,Brazil,1.7048,1.6496,1.6196,1.6096,1.6108,1.6185,1.6344,1.6497,1.6663,1.6835,1.6985,1.714,1.7282,1.7393,1.7486,1.759,1.7675
24,96,Asia,Zero-migration,Brunei Darussalam,1.8482,1.8016,1.7643,1.7398,1.7225,1.7134,1.7134,1.7144,1.7203,1.7262,1.7352,1.7439,1.7533,1.76,1.7674,1.7743,1.7803
25,100,Europe,Zero-migration,Bulgaria,1.5841,1.6423,1.6875,1.7214,1.7488,1.7705,1.7873,1.8007,1.811,1.8196,1.8265,1.8315,1.836,1.8391,1.8418,1.8439,1.8465
26,854,Africa,Zero-migration,Burkina Faso,5.2315,4.8337,4.4666,4.1267,3.8234,3.554,3.3188,3.121,2.9441,2.7973,2.6709,2.5581,2.4579,2.3674,2.2792,2.2026,2.1352
27,108,Africa,Zero-migration,Burundi,5.5773,5.181,4.8075,4.4621,4.15,3.8653,3.6134,3.3978,3.2065,3.0383,2.8942,2.7668,2.6538,2.5448,2.4519,2.362,2.2826
28,132,Africa,Zero-migration,Cabo Verde,2.2885,2.1352,2.0162,1.924,1.8538,1.8009,1.7639,1.7401,1.7291,1.726,1.7254,1.7283,1.7355,1.7417,1.7495,1.7567,1.7641
29,116,Asia,Zero-migration,Cambodia,2.5238,2.3815,2.2669,2.1706,2.0885,2.0171,1.9574,1.91,1.872,1.8416,1.8215,1.8049,1.7937,1.7873,1.7837,1.7808,1.7806
30,120,Africa,Zero-migration,Cameroon,4.603,4.2878,4.0004,3.7492,3.5251,3.3329,3.1632,3.0121,2.8775,2.7612,2.6588,2.5602,2.4689,2.3845,2.3066,2.2345,2.1679
31,124,Americas,Zero-migration,Canada,1.5633,1.5574,1.5765,1.5977,1.6212,1.6422,1.663,1.6834,1.6997,1.7152,1.7292,1.7421,1.7514,1.7606,1.7682,1.7752,1.7831
32,140,Africa,Zero-migration,Central African Republic,4.7541,4.3878,4.0226,3.6822,3.3648,3.0969,2.8722,2.6849,2.5318,2.4049,2.3013,2.2104,2.1314,2.068,2.0155,1.9748,1.9381
33,148,Africa,Zero-migration,Chad,5.7973,5.3106,4.8624,4.4511,4.0898,3.7706,3.4944,3.2583,3.0601,2.8905,2.7421,2.6094,2.4945,2.3897,2.294,2.2116,2.1353
34,152,Americas,Zero-migration,Chile,1.7645,1.7354,1.7261,1.7225,1.7216,1.7267,1.731,1.7391,1.7469,1.7561,1.7616,1.7704,1.7766,1.7829,1.7901,1.7935,1.7992
35,156,Asia,Zero-migration,China,1.6348,1.6636,1.6866,1.7055,1.7223,1.7362,1.7483,1.7578,1.7654,1.7735,1.7799,1.7863,1.7901,1.7932,1.7965,1.7995,1.8022
36,170,Americas,Zero-migration,Colombia,1.8274,1.7422,1.6908,1.6642,1.6547,1.6594,1.669,1.6821,1.6952,1.7088,1.7215,1.7345,1.7442,1.755,1.764,1.7726,1.7793
37,174,Africa,Zero-migration,Comoros,4.2365,3.9164,3.6414,3.4041,3.2003,3.0249,2.8759,2.7411,2.6234,2.5148,2.4219,2.33,2.2449,2.1695,2.1019,2.0448,1.995
38,178,Africa,Zero-migration,Congo,4.5615,4.2853,4.0314,3.8036,3.5981,3.4152,3.2562,3.1131,2.9824,2.8713,2.7676,2.6717,2.5836,2.4987,2.424,2.3488,2.2825
39,180,Africa,Zero-migration,Democratic Republic of the Congo,5.9635,5.4686,4.9797,4.5113,4.0872,3.7072,3.3844,3.1176,2.8936,2.7149,2.5569,2.4241,2.3136,2.215,2.1329,2.0642,2.0089
40,188,Americas,Zero-migration,Costa Rica,1.7639,1.7002,1.6704,1.663,1.6651,1.6749,1.6846,1.697,1.7071,1.7206,1.7325,1.7437,1.7548,1.7633,1.7711,1.778,1.7843
41,384,Africa,Zero-migration,Côte d'Ivoire,4.8115,4.5157,4.2491,4.0161,3.8039,3.6167,3.4488,3.2923,3.1561,3.0301,2.915,2.8049,2.7064,2.6112,2.527,2.4403,2.362
42,191,Europe,Zero-migration,Croatia,1.4461,1.4518,1.4905,1.527,1.563,1.5962,1.6262,1.6515,1.6741,1.6944,1.7114,1.7264,1.74,1.7506,1.7598,1.7684,1.7761
43,192,Americas,Zero-migration,Cuba,1.7165,1.7258,1.7342,1.7432,1.7502,1.7579,1.7639,1.7702,1.776,1.7823,1.7875,1.7918,1.7958,1.7986,1.8033,1.8062,1.8086
44,531,Americas,Zero-migration,Curaçao,2.018,1.9759,1.944,1.9173,1.8964,1.8809,1.8684,1.86,1.8522,1.8477,1.8461,1.8441,1.8428,1.8422,1.8413,1.8415,1.84
45,196,Asia,Zero-migration,Cyprus,1.3375,1.3464,1.3986,1.4507,1.4986,1.5418,1.5783,1.6128,1.6409,1.6673,1.689,1.7064,1.7228,1.7374,1.7473,1.758,1.7675
46,203,Europe,Zero-migration,Czechia,1.566,1.6308,1.6796,1.7175,1.7467,1.7694,1.7873,1.8009,1.8118,1.8205,1.8274,1.8341,1.8387,1.8421,1.8442,1.8453,1.8478
47,208,Europe,Zero-migration,Denmark,1.7621,1.7837,1.8002,1.8129,1.8224,1.8303,1.8369,1.8416,1.845,1.8486,1.8512,1.8524,1.8543,1.8554,1.8556,1.8575,1.8575
48,262,Africa,Zero-migration,Djibouti,2.7577,2.5086,2.3266,2.1865,2.0731,1.9829,1.91,1.853,1.8134,1.7855,1.7714,1.7611,1.7593,1.7587,1.7605,1.7644,1.7705
49,214,Americas,Zero-migration,Dominican Republic,2.3778,2.2458,2.1295,2.0309,1.9486,1.8833,1.8353,1.8009,1.7781,1.7649,1.7599,1.7576,1.7596,1.7626,1.7668,1.7713,1.7752
50,218,Americas,Zero-migration,Ecuador,2.4444,2.3217,2.2138,2.1197,2.0389,1.9703,1.9148,1.871,1.8391,1.8159,1.7991,1.7897,1.7837,1.7809,1.7801,1.781,1.7842
51,818,Africa,Zero-migration,Egypt,3.1545,2.9625,2.8048,2.6706,2.5564,2.4529,2.3619,2.2779,2.1969,2.1298,2.0711,2.0214,1.9801,1.9473,1.9203,1.8994,1.8822
52,222,Americas,Zero-migration,El Salvador,2.0529,1.9534,1.8738,1.8119,1.7654,1.7328,1.7155,1.7072,1.7061,1.7078,1.7147,1.7218,1.7298,1.7373,1.7473,1.7559,1.7635
53,226,Africa,Zero-migration,Equatorial Guinea,4.5543,4.1425,3.7698,3.4415,3.1665,2.9447,2.7569,2.6042,2.4775,2.365,2.2687,2.18,2.1084,2.0478,1.9981,1.9573,1.9233
54,232,Africa,Zero-migration,Eritrea,4.0265,3.6999,3.4222,3.1906,2.9917,2.8267,2.6875,2.5659,2.4567,2.3589,2.2717,2.1882,2.1168,2.0567,2.0034,1.9606,1.9275
55,233,Europe,Zero-migration,Estonia,1.659,1.7064,1.7411,1.7667,1.7849,1.7998,1.812,1.8207,1.8286,1.8336,1.838,1.8416,1.8451,1.8467,1.8466,1.8487,1.8496
56,748,Africa,Zero-migration,Swaziland,3.014,2.7856,2.6005,2.4476,2.3206,2.2086,2.1129,2.0315,1.964,1.9105,1.8695,1.8388,1.8188,1.8026,1.7937,1.7877,1.7844
57,231,Africa,Zero-migration,Ethiopia,4.025,3.5209,3.1264,2.8366,2.6081,2.433,2.2867,2.1653,2.0656,1.9869,1.9232,1.8756,1.8385,1.8141,1.7959,1.7861,1.7798
58,242,Oceania,Zero-migration,Fiji,2.4818,2.3687,2.2684,2.1787,2.0988,2.0317,1.9749,1.9303,1.8966,1.8679,1.8493,1.8374,1.8271,1.8223,1.8175,1.8147,1.8134
59,246,Europe,Zero-migration,Finland,1.7816,1.7906,1.7974,1.8041,1.8094,1.8149,1.8182,1.82,1.8243,1.8267,1.829,1.8295,1.8302,1.8325,1.8335,1.8337,1.8339
60,250,Europe,Zero-migration,France,1.9734,1.9662,1.9603,1.9558,1.9527,1.9509,1.9492,1.9473,1.9462,1.946,1.9445,1.9445,1.9447,1.9434,1.943,1.9399,1.9412
61,254,Americas,Zero-migration,French Guiana,3.2636,3.0988,2.959,2.8367,2.7329,2.6401,2.5567,2.4776,2.4044,2.3374,2.2718,2.2104,2.1562,2.1121,2.0699,2.034,2.0042
62,258,Oceania,Zero-migration,French Polynesia,1.9902,1.9173,1.861,1.8169,1.7846,1.7619,1.7448,1.7361,1.7328,1.734,1.7374,1.7432,1.7486,1.7555,1.7604,1.7676,1.7726
63,266,Africa,Zero-migration,Gabon,3.6804,3.4016,3.1693,2.9739,2.814,2.6785,2.5609,2.454,2.3598,2.2762,2.1992,2.1312,2.0688,2.0174,1.9751,1.9404,1.9129
64,270,Africa,Zero-migration,Gambia,5.3181,4.9536,4.5605,4.1658,3.7883,3.4406,3.1365,2.8829,2.6785,2.5121,2.379,2.2673,2.1742,2.0978,2.0373,1.9816,1.941
65,268,Asia,Zero-migration,Georgia,1.9706,1.9467,1.9269,1.9104,1.896,1.8863,1.8771,1.87,1.8645,1.86,1.8559,1.8534,1.8524,1.8497,1.8481,1.8474,1.8452
66,276,Europe,Zero-migration,Germany,1.4699,1.5071,1.5393,1.5657,1.5911,1.6122,1.6315,1.6477,1.6622,1.6753,1.687,1.6949,1.7042,1.71,1.717,1.7236,1.7281
67,288,Africa,Zero-migration,Ghana,3.8928,3.6358,3.4148,3.2255,3.0573,2.9146,2.7886,2.6744,2.5717,2.4787,2.3909,2.3082,2.2326,2.1667,2.1048,2.0512,2.0067
68,300,Europe,Zero-migration,Greece,1.3024,1.3108,1.37,1.4253,1.4773,1.5228,1.5643,1.601,1.6318,1.6593,1.6825,1.7016,1.7182,1.7322,1.7449,1.7555,1.7649
69,308,Americas,Zero-migration,Grenada,2.0732,1.9778,1.8997,1.8413,1.802,1.7733,1.7551,1.7489,1.7458,1.747,1.7518,1.7566,1.7617,1.7688,1.7751,1.7803,1.7858
70,312,Americas,Zero-migration,Guadeloupe,1.9204,1.8705,1.843,1.8256,1.8131,1.8059,1.802,1.8013,1.8039,1.8053,1.8087,1.8112,1.8156,1.8191,1.8202,1.8227,1.8249
71,316,Oceania,Zero-migration,Guam,2.3193,2.2296,2.1473,2.0765,2.0166,1.9658,1.9243,1.8933,1.869,1.8507,1.8379,1.8275,1.8228,1.819,1.8153,1.8152,1.8152
72,320,Americas,Zero-migration,Guatemala,2.8989,2.6682,2.4901,2.3491,2.2362,2.1416,2.0612,1.9926,1.9398,1.8954,1.8632,1.8373,1.8204,1.8069,1.799,1.7932,1.7891
73,324,Africa,Zero-migration,Guinea,4.7384,4.3712,4.0358,3.7362,3.4726,3.2504,3.0603,2.8932,2.7517,2.6274,2.5192,2.4212,2.3352,2.2541,2.1822,2.1147,2.0577
74,624,Africa,Zero-migration,Guinea-Bissau,4.5135,4.1678,3.8526,3.5821,3.3499,3.1491,2.9804,2.8312,2.7001,2.5868,2.4818,2.3908,2.3039,2.2254,2.1529,2.0905,2.0369
75,328,Americas,Zero-migration,Guyana,2.4728,2.3591,2.2587,2.169,2.0905,2.0269,1.9733,1.9303,1.8957,1.8719,1.8541,1.8408,1.8324,1.8262,1.821,1.8185,1.8183
76,332,Americas,Zero-migration,Haiti,2.8479,2.628,2.4578,2.3202,2.2034,2.1091,2.0254,1.9599,1.9045,1.8645,1.8352,1.8141,1.799,1.7897,1.7858,1.7837,1.7825
77,340,Americas,Zero-migration,Honduras,2.4148,2.244,2.1163,2.0132,1.931,1.8694,1.8201,1.7851,1.7607,1.7513,1.7424,1.7412,1.742,1.7463,1.7511,1.757,1.7612
78,344,Asia,Zero-migration,"China, Hong Kong SAR",1.3262,1.4224,1.4995,1.56,1.6088,1.6487,1.682,1.707,1.729,1.7475,1.7608,1.7736,1.784,1.7923,1.7978,1.8046,1.8095
79,348,Europe,Zero-migration,Hungary,1.3968,1.4499,1.4954,1.5332,1.5666,1.5966,1.6205,1.6405,1.6579,1.6733,1.6874,1.6984,1.7075,1.7165,1.7246,1.7308,1.7376
80,352,Europe,Zero-migration,Iceland,1.9212,1.8763,1.8425,1.8158,1.797,1.7849,1.7792,1.7749,1.7744,1.7755,1.7774,1.7804,1.7829,1.7864,1.7893,1.794,1.798
81,356,Asia,Zero-migration,India,2.3029,2.1905,2.0974,2.0192,1.954,1.9004,1.8604,1.8286,1.8046,1.7899,1.7797,1.7728,1.7693,1.7698,1.7697,1.7712,1.7756
82,360,Asia,Zero-migration,Indonesia,2.3195,2.209,2.1159,2.0418,1.9814,1.9323,1.8957,1.8684,1.8493,1.835,1.8275,1.8202,1.8168,1.8156,1.8146,1.8149,1.8164
83,364,Asia,Zero-migration,Iran (Islamic Republic of),1.6215,1.53,1.4981,1.519,1.5544,1.591,1.6203,1.6465,1.6698,1.6911,1.7092,1.7261,1.7398,1.7528,1.7619,1.7703,1.7782
84,368,Asia,Zero-migration,Iraq,4.266,4.0127,3.7872,3.5818,3.4039,3.2488,3.1099,2.9868,2.8682,2.7677,2.6685,2.5802,2.4951,2.4159,2.3396,2.2659,2.2005
