,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
87,380,Europe,Momentum,Italy,2.078145,2.078295,2.07839,2.078465,2.078515,2.078545,2.07856,2.078555,2.07855,2.078555,2.078555,2.078545,2.07855,2.078555,2.078555,2.07855,2.07855
88,388,Americas,Momentum,Jamaica,2.116845,2.1176,2.118455,2.119275,2.12001,2.120665,2.12125,2.121765,2.122205,2.122595,2.122925,2.123215,2.123455,2.12367,2.12386,2.124025,2.124165
89,392,Asia,Momentum,Japan,2.07271,2.073005,2.073215,2.07335,2.073445,2.0735,2.07353,2.07353,2.073535,2.073525,2.073525,2.07354,2.07353,2.07354,2.073535,2.07353,2.073535
90,400,Asia,Momentum,Jordan,2.11839,2.11832,2.118275,2.11825,2.11826,2.118265,2.11829,2.118335,2.11838,2.11843,2.118485,2.118545,2.118615,2.11867,2.11874,2.118805,2.11886
91,398,Asia,Momentum,Kazakhstan,2.12146,2.12261,2.12369,2.124675,2.125555,2.126335,2.126975,2.127495,2.12791,2.128195,2.12839,2.1285,2.128545,2.128525,2.12847,2.12837,2.128255
92,404,Africa,Momentum,Kenya,2.234085,2.23305,2.232175,2.23146,2.230915,2.230515,2.23028,2.23018,2.230225,2.230395,2.230685,2.231075,2.231575,2.232135,2.232775,2.233465,2.234195
93,296,Oceania,Momentum,Kiribati,2.22608,2.215465,2.215645,2.215785,2.21592,2.21603,2.21611,2.21616,2.2162,2.21622,2.216225,2.216205,2.216185,2.21615,2.216105,2.21604,2.21597
94,408,Asia,Momentum,Dem. People's Republic of Korea,2.146485,2.14704,2.14766,2.14819,2.148645,2.14904,2.14938,2.14968,2.149925,2.150135,2.150325,2.150485,2.15064,2.150765,2.15089,2.15102,2.151125
95,410,Asia,Momentum,Republic of Korea,2.090165,2.09079,2.091165,2.09136,2.09144,2.09147,2.091475,2.091475,2.091475,2.09148,2.091475,2.09147,2.09147,2.09147,2.091475,2.091475,2.091475
96,414,Asia,Momentum,Kuwait,2.0789,2.078925,2.07895,2.07897,2.078995,2.079015,2.07904,2.079055,2.07907,2.07909,2.079095,2.0791,2.079115,2.07912,2.079125,2.079125,2.07913
97,417,Asia,Momentum,Kyrgyzstan,2.12568,2.12611,2.126535,2.126945,2.12734,2.12771,2.128065,2.128375,2.128665,2.12892,2.12914,2.12933,2.12948,2.129605,2.1297,2.129765,2.12982
98,418,Asia,Momentum,Lao People's Democratic Republic,2.24852,2.24702,2.24612,2.245745,2.24583,2.24628,2.246995,2.247895,2.248935,2.250055,2.251235,2.252425,2.253615,2.254775,2.2559,2.25697,2.25799
99,428,Europe,Momentum,Latvia,2.08635,2.087105,2.08755,2.087815,2.08798,2.088065,2.088115,2.08812,2.08813,2.08812,2.08812,2.08812,2.088115,2.08812,2.08812,2.08812,2.088115
100,422,Asia,Momentum,Lebanon,2.08695,2.087155,2.08723,2.087275,2.087315,2.08733,2.087355,2.08737,2.087375,2.087385,2.08739,2.0874,2.087405,2.087415,2.08743,2.08744,2.08745
101,426,Africa,Momentum,Lesotho,2.40128,2.396315,2.392535,2.38993,2.388345,2.38772,2.387935,2.388855,2.390405,2.392485,2.39499,2.397825,2.40096,2.404315,2.40784,2.41141,2.41504
102,430,Africa,Momentum,Liberia,2.39124,2.38941,2.38801,2.387,2.386325,2.38596,2.38584,2.385955,2.3863,2.386815,2.38752,2.388375,2.389355,2.39047,2.391675,2.39294,2.394305
103,434,Africa,Momentum,Libya,2.14638,2.14616,2.14581,2.145395,2.144955,2.144555,2.14418,2.14385,2.143575,2.143345,2.14315,2.143,2.14287,2.142775,2.14268,2.142615,2.142545
104,440,Europe,Momentum,Lithuania,2.0795,2.080225,2.080685,2.08095,2.0811,2.081175,2.081235,2.081265,2.081285,2.081285,2.081295,2.08129,2.081285,2.08129,2.081285,2.08129,2.08128
105,442,Europe,Momentum,Luxembourg,2.06431,2.0646,2.06479,2.06491,2.06499,2.06503,2.065045,2.06505,2.065055,2.065045,2.065045,2.065055,2.06505,2.065045,2.06505,2.065055,2.06505
106,446,Asia,Momentum,"China, Macao SAR",2.061935,2.06216,2.062325,2.06244,2.062515,2.062545,2.062545,2.06255,2.06255,2.062545,2.062545,2.062545,2.062545,2.06255,2.062555,2.06255,2.062555
107,450,Africa,Momentum,Madagascar,2.24851,2.247435,2.246605,2.245965,2.245525,2.24527,2.245165,2.245205,2.2454,2.24573,2.246175,2.246715,2.247375,2.24815,2.249025,2.24997,2.251015
108,454,Africa,Momentum,Malawi,2.317975,2.314575,2.31192,2.30989,2.308415,2.30736,2.30674,2.306475,2.306525,2.306865,2.30746,2.30829,2.30933,2.31054,2.31189,2.313375,2.31496
109,458,Asia,Momentum,Malaysia,2.0941,2.094175,2.09421,2.094215,2.094205,2.094185,2.09415,2.09412,2.094085,2.09406,2.094025,2.094005,2.09398,2.09396,2.09395,2.093935,2.09392
110,462,Asia,Momentum,Maldives,2.10177,2.097855,2.096825,2.095635,2.093135,2.0932,2.09325,2.093325,2.093395,2.09345,2.09352,2.093585,2.093655,2.09372,2.09379,2.09385,2.093925
111,466,Africa,Momentum,Mali,2.55725,2.556985,2.55684,2.556795,2.556825,2.556915,2.55705,2.55723,2.55745,2.55772,2.55804,2.55845,2.558955,2.55954,2.560245,2.561055,2.561975
112,470,Europe,Momentum,Malta,2.078135,2.078365,2.078525,2.07863,2.07869,2.07872,2.07874,2.078745,2.07875,2.07874,2.078745,2.07875,2.078745,2.07874,2.07875,2.07875,2.078745
113,474,Americas,Momentum,Martinique,2.068265,2.068475,2.06863,2.06874,2.06881,2.068855,2.068885,2.068895,2.0689,2.068895,2.06888,2.06888,2.06887,2.068855,2.06884,2.068835,2.068825
114,478,Africa,Momentum,Mauritania,2.36267,2.36215,2.361665,2.361215,2.36082,2.360455,2.360145,2.35988,2.359655,2.359475,2.35933,2.35924,2.359175,2.35915,2.35917,2.359205,2.35927
115,480,Africa,Momentum,Mauritius,2.08629,2.086845,2.08734,2.08778,2.08816,2.08847,2.088715,2.08893,2.0891,2.089235,2.08934,2.089425,2.089485,2.089545,2.089575,2.0896,2.089615
116,175,Africa,Momentum,Mayotte,2.050175,2.050175,2.05015,2.050125,2.05011,2.050075,2.05004,2.050015,2.049985,2.04995,2.04992,2.049895,2.049875,2.04984,2.04982,2.0498,2.049785
117,484,Americas,Momentum,Mexico,2.10999,2.110075,2.11027,2.11053,2.11082,2.11112,2.11142,2.11172,2.11201,2.11229,2.11256,2.11282,2.11305,2.11329,2.113495,2.113695,2.113875
118,583,Oceania,Momentum,Micronesia (Fed. States of),2.206315,2.195755,2.195875,2.19597,2.19604,2.196095,2.196115,2.19611,2.196095,2.19607,2.196025,2.195975,2.195925,2.195865,2.195815,2.195755,2.195695
119,498,Europe,Momentum,Republic of Moldova,2.102275,2.102855,2.10343,2.103955,2.10442,2.104805,2.105125,2.10537,2.10556,2.10569,2.10579,2.10585,2.105885,2.10592,2.10592,2.105925,2.10591
120,496,Asia,Momentum,Mongolia,2.107905,2.10868,2.109405,2.110075,2.110655,2.111145,2.11155,2.111865,2.11209,2.112235,2.11231,2.112345,2.112325,2.11228,2.1122,2.112105,2.11199
121,499,Europe,Momentum,Montenegro,2.08589,2.07612,2.07634,2.07651,2.07663,2.076715,2.076785,2.07682,2.076855,2.07686,2.076875,2.076875,2.07688,2.076875,2.07688,2.076875,2.076875
122,504,Africa,Momentum,Morocco,2.153235,2.153195,2.15314,2.15306,2.153,2.152925,2.15286,2.1528,2.152765,2.15271,2.15268,2.15265,2.15262,2.152605,2.15259,2.152575,2.15257
123,508,Africa,Momentum,Mozambique,2.465,2.46665,2.46814,2.469485,2.470685,2.4717,2.472615,2.47339,2.47405,2.47461,2.47509,2.47548,2.475765,2.47603,2.476205,2.476335,2.47641
124,104,Asia,Momentum,Myanmar,2.20489,2.20453,2.2043,2.204185,2.204155,2.204195,2.204285,2.204425,2.2046,2.204785,2.204985,2.2052,2.205415,2.20564,2.20585,2.20606,2.20627
125,516,Africa,Momentum,Namibia,2.21687,2.21352,2.21105,2.209285,2.20811,2.2074,2.207105,2.207135,2.20747,2.20803,2.208805,2.20975,2.21083,2.211995,2.21325,2.21456,2.21593
126,524,Asia,Momentum,Nepal,2.184545,2.18418,2.18435,2.184845,2.185555,2.18638,2.187305,2.188265,2.18928,2.190315,2.19133,2.19236,2.193355,2.194325,2.195265,2.19616,2.19698
